Date,Store Number,Foot Traffic,Number of Visitors
2022-2-24,44,10049,958
2022-2-24,15,11833,1070
2022-2-24,64,11461,936
2022-2-24,41,10650,801
2022-2-24,23,9779,657
2022-2-24,49,7726,669
2022-2-24,2,13128,955
2022-2-24,51,15301,1151
2022-2-24,28,13988,1015
2022-2-24,66,12134,1255
2022-2-24,20,8764,626
2022-2-24,46,8816,796
2022-2-24,26,8347,586
2022-2-25,1,17345,1740
2022-2-25,50,17330,1478
2022-2-25,27,16711,1587
2022-2-25,70,13991,1206
2022-2-25,65,16410,1798
2022-2-25,21,7919,630
2022-2-25,47,9409,1034
2022-2-25,24,8523,894
2022-2-25,3,12536,1071
2022-2-25,52,7601,334
2022-2-25,29,8025,356
2022-2-25,67,6884,320
2022-2-25,9,11103,778
2022-2-25,58,12693,1009
2022-2-25,35,13670,1203
2022-2-25,6,13790,1400
2022-2-25,55,12749,1197
2022-2-25,32,12198,1260
2022-2-25,22,9466,749
2022-2-25,48,9705,756
2022-2-25,8,13586,1225
2022-2-25,57,10315,706
2022-2-25,34,12735,856
2022-2-25,12,12186,1179
2022-2-25,61,11816,843
2022-2-25,38,11367,966
2022-2-25,11,10684,1050
2022-2-25,60,10396,1119
2022-2-25,37,8928,827
2022-2-25,5,15372,1309
2022-2-25,54,13874,1469
2022-2-25,31,11337,903
2022-2-25,69,11268,862
2022-2-25,17,11961,1294
2022-2-25,43,11247,885
2022-2-25,7,13809,1174
2022-2-25,56,12462,1179
2022-2-25,33,10798,984
2022-2-25,13,11883,1064
2022-2-25,62,12411,1200
2022-2-25,39,12324,1025
2022-2-25,16,11834,1279
2022-2-25,42,9997,803
2022-2-25,14,8851,752
2022-2-25,63,10309,703
2022-2-25,40,12088,1250
2022-2-25,10,11209,953
2022-2-25,59,11969,1152
2022-2-25,36,13067,974
2022-2-25,25,8728,802
2022-2-25,19,9673,783
2022-2-25,45,10063,1078
2022-2-25,4,12993,1325
2022-2-25,53,14472,1107
2022-2-25,30,13446,1090
2022-2-25,68,12350,904
2022-2-25,18,12065,875
2022-2-25,44,10952,804
2022-2-25,15,11626,974
2022-2-25,64,9361,904
2022-2-25,41,8937,642
2022-2-25,23,8523,592
2022-2-25,49,7917,615
2022-2-25,2,12146,1248
2022-2-25,51,12789,882
2022-2-25,28,14813,1084
2022-2-25,66,12715,1386
2022-2-25,20,10366,1001
2022-2-25,46,8924,654
2022-2-25,26,10203,696
2022-2-26,1,13932,1232
2022-2-26,50,14125,1402
2022-2-26,27,16068,1746
2022-2-26,70,17699,1645
2022-2-26,65,14867,1123
2022-2-26,21,10551,867
2022-2-26,47,8013,824
2022-2-26,24,10244,1036
2022-2-26,3,13004,1019
2022-2-26,52,9748,451
2022-2-26,29,7516,408
2022-2-26,67,9848,625
2022-2-26,9,11788,867
2022-2-26,58,11177,1064
2022-2-26,35,11503,984
2022-2-26,6,15095,1224
2022-2-26,55,11971,1291
2022-2-26,32,15014,1077
2022-2-26,22,11102,781
2022-2-26,48,10128,790
2022-2-26,8,12547,1189
2022-2-26,57,14132,1498
2022-2-26,34,10929,1015
2022-2-26,12,11797,1057
2022-2-26,61,11230,1107
2022-2-26,38,12485,1251
2022-2-26,11,11363,818
2022-2-26,60,9760,866
2022-2-26,37,9598,715
2022-2-26,5,13755,959
2022-2-26,54,16288,1289
2022-2-26,31,16129,1561
2022-2-26,69,13901,1189
2022-2-26,17,10782,941
2022-2-26,43,9793,958
2022-2-26,7,13874,1328
2022-2-26,56,12486,1021
2022-2-26,33,13320,1131
2022-2-26,13,13154,1225
2022-2-26,62,11576,1085
2022-2-26,39,11405,1089
2022-2-26,16,12299,1079
2022-2-26,42,13218,1146
2022-2-26,14,11533,1045
2022-2-26,63,11623,1007
2022-2-26,40,9850,1006
2022-2-26,10,15134,1441
2022-2-26,59,11533,1169
2022-2-26,36,11122,1205
2022-2-26,25,10699,867
2022-2-26,19,9531,634
2022-2-26,45,8031,595
2022-2-26,4,13732,1406
2022-2-26,53,16049,1180
2022-2-26,30,14983,1037
2022-2-26,68,16088,1420
2022-2-26,18,11729,1111
2022-2-26,44,11748,1221
2022-2-26,15,9580,650
2022-2-26,64,12651,925
2022-2-26,41,12084,904
2022-2-26,23,8730,953
2022-2-26,49,9446,819
2022-2-26,2,13518,1369
2022-2-26,51,15176,1521
2022-2-26,28,13148,1020
2022-2-26,66,12712,1295
2022-2-26,20,8538,627
2022-2-26,46,8788,679
2022-2-26,26,8204,878
2022-2-27,1,22102,2411
2022-2-27,50,24843,1672
2022-2-27,27,24055,2211
2022-2-27,70,21430,2156
2022-2-27,65,17971,1899
2022-2-27,21,14526,1421
2022-2-27,47,12109,1095
2022-2-27,24,13145,1233
2022-2-27,3,19368,1524
2022-2-27,52,12401,717
2022-2-27,29,11789,640
2022-2-27,67,11355,748
2022-2-27,9,19354,1311
2022-2-27,58,17956,1914
2022-2-27,35,19257,1918
2022-2-27,6,16875,1616
2022-2-27,55,17685,1184
2022-2-27,32,17104,1440
2022-2-27,22,14521,1529
2022-2-27,48,11587,1230
2022-2-27,8,15653,1267
2022-2-27,57,17183,1739
2022-2-27,34,15837,1691
2022-2-27,12,16798,1194
2022-2-27,61,13736,1321
2022-2-27,38,13831,1430
2022-2-27,11,13020,869
2022-2-27,60,16103,1354
2022-2-27,37,16558,1774
2022-2-27,5,18872,1287
2022-2-27,54,19527,1785
2022-2-27,31,21048,2122
2022-2-27,69,21703,2323
2022-2-27,17,16246,1487
2022-2-27,43,13634,1293
2022-2-27,7,15220,1511
2022-2-27,56,17237,1477
2022-2-27,33,17401,1600
2022-2-27,13,12367,1319
2022-2-27,62,13359,1304
2022-2-27,39,15176,1077
2022-2-27,16,15296,1088
2022-2-27,42,12973,1386
2022-2-27,14,17582,1737
2022-2-27,63,15672,1463
2022-2-27,40,14761,1463
2022-2-27,10,17640,1894
2022-2-27,59,14966,1148
2022-2-27,36,15070,1496
2022-2-27,25,12414,951
2022-2-27,19,13078,1332
2022-2-27,45,14248,960
2022-2-27,4,16971,1424
2022-2-27,53,15905,1140
2022-2-27,30,18217,1626
2022-2-27,68,16305,1160
2022-2-27,18,15622,1608
2022-2-27,44,15807,1580
2022-2-27,15,12367,1335
2022-2-27,64,15597,1606
2022-2-27,41,13538,980
2022-2-27,23,12395,872
2022-2-27,49,15109,1184
2022-2-27,2,15895,1223
2022-2-27,51,20420,1944
2022-2-27,28,19599,1620
2022-2-27,66,19574,1627
2022-2-27,20,12251,975
2022-2-27,46,14546,1280
2022-2-27,26,11757,815
2022-2-28,1,22500,2197
2022-2-28,50,23009,2210
2022-2-28,27,26597,2115
2022-2-28,70,23798,1954
2022-2-28,65,23785,2470
2022-2-28,21,12898,925
2022-2-28,47,16055,1415
2022-2-28,24,16911,1688
2022-2-28,3,18095,1453
2022-2-28,52,11479,639
2022-2-28,29,12566,650
2022-2-28,67,13523,685
2022-2-28,9,16788,1158
2022-2-28,58,17032,1471
2022-2-28,35,18401,1787
2022-2-28,6,19775,2175
2022-2-28,55,17752,1647
2022-2-28,32,21313,1702
2022-2-28,22,13173,1213
2022-2-28,48,15492,1619
2022-2-28,8,20005,1384
2022-2-28,57,21638,1974
2022-2-28,34,22166,1665
2022-2-28,12,15656,1652
2022-2-28,61,19685,1473
2022-2-28,38,19252,1343
2022-2-28,11,17987,1308
2022-2-28,60,14852,1495
2022-2-28,37,15220,1232
2022-2-28,5,25299,2147
2022-2-28,54,18958,1483
2022-2-28,31,18320,1907
2022-2-28,69,22793,2136
2022-2-28,17,16602,1483
2022-2-28,43,19504,2053
2022-2-28,7,22253,1652
2022-2-28,56,16863,1583
2022-2-28,33,21755,1733
2022-2-28,13,17286,1287
2022-2-28,62,15543,1503
2022-2-28,39,16198,1364
2022-2-28,16,18536,1290
2022-2-28,42,19591,1686
2022-2-28,14,19831,1914
2022-2-28,63,16638,1608
2022-2-28,40,16344,1745
2022-2-28,10,19449,1668
2022-2-28,59,20508,1740
2022-2-28,36,17286,1615
2022-2-28,25,13169,1079
2022-2-28,19,16219,1415
2022-2-28,45,13547,945
2022-2-28,4,21251,2186
2022-2-28,53,23890,2586
2022-2-28,30,20079,2168
2022-2-28,68,25150,1854
2022-2-28,18,15619,1218
2022-2-28,44,15700,1530
2022-2-28,15,17091,1192
2022-2-28,64,14775,1302
2022-2-28,41,17210,1163
2022-2-28,23,12968,1316
2022-2-28,49,15399,1272
2022-2-28,2,23045,1786
2022-2-28,51,21523,2264
2022-2-28,28,19864,1921
2022-2-28,66,24529,2681
2022-2-28,20,15701,1692
2022-2-28,46,13499,1074
2022-2-28,26,13297,920
2022-3-1,1,15169,1634
2022-3-1,50,15299,1161
2022-3-1,27,15475,1329
2022-3-1,70,19166,2010
2022-3-1,65,19233,1642
2022-3-1,21,8412,646
2022-3-1,47,11132,1141
2022-3-1,24,9387,752
2022-3-1,3,13280,964
2022-3-1,52,10308,664
2022-3-1,29,9065,410
2022-3-1,67,9908,495
2022-3-1,9,14568,1331
2022-3-1,58,13314,1374
2022-3-1,35,15005,1356
2022-3-1,6,12413,965
2022-3-1,55,12444,1337
2022-3-1,32,14391,992
2022-3-1,22,11378,952
2022-3-1,48,10355,1124
2022-3-1,8,15374,1076
2022-3-1,57,14072,1095
2022-3-1,34,15178,1018
2022-3-1,12,12625,901
2022-3-1,61,10048,750
2022-3-1,38,10900,1030
2022-3-1,11,10589,1025
2022-3-1,60,10889,780
2022-3-1,37,10338,714
2022-3-1,5,13414,1285
2022-3-1,54,12815,1036
2022-3-1,31,13991,1327
2022-3-1,69,15315,1102
2022-3-1,17,11380,753
2022-3-1,43,13270,918
2022-3-1,7,11211,824
2022-3-1,56,13291,990
2022-3-1,33,15124,1651
2022-3-1,13,10482,1079
2022-3-1,62,13421,1072
2022-3-1,39,11431,1240
2022-3-1,16,9813,883
2022-3-1,42,9921,1068
2022-3-1,14,9561,764
2022-3-1,63,13331,1340
2022-3-1,40,12893,963
2022-3-1,10,13486,1387
2022-3-1,59,12905,1307
2022-3-1,36,12751,946
2022-3-1,25,10286,710
2022-3-1,19,10029,755
2022-3-1,45,8898,942
2022-3-1,4,12969,956
2022-3-1,53,12946,1398
2022-3-1,30,16922,1426
2022-3-1,68,16200,1495
2022-3-1,18,11149,808
2022-3-1,44,11896,808
2022-3-1,15,12103,1284
2022-3-1,64,9816,809
2022-3-1,41,9586,810
2022-3-1,23,8327,853
2022-3-1,49,8339,798
2022-3-1,2,16469,1763
2022-3-1,51,17034,1505
2022-3-1,28,13918,1291
2022-3-1,66,15336,1019
2022-3-1,20,11361,1142
2022-3-1,46,9165,908
2022-3-1,26,8231,670
2022-3-2,1,14715,1105
2022-3-2,50,19945,1734
2022-3-2,27,16722,1601
2022-3-2,70,14599,1246
2022-3-2,65,18343,1335
2022-3-2,21,10657,741
2022-3-2,47,10285,1017
2022-3-2,24,12366,1057
2022-3-2,3,13638,1262
2022-3-2,52,10556,519
2022-3-2,29,11186,498
2022-3-2,67,9446,471
2022-3-2,9,15341,1487
2022-3-2,58,13359,1182
2022-3-2,35,13943,1053
2022-3-2,6,15322,1247
2022-3-2,55,14651,1249
2022-3-2,32,15541,1336
2022-3-2,22,10653,957
2022-3-2,48,10526,1105
2022-3-2,8,12538,892
2022-3-2,57,15160,1231
2022-3-2,34,13336,1296
2022-3-2,12,11313,903
2022-3-2,61,10385,1070
2022-3-2,38,10817,867
2022-3-2,11,13182,1251
2022-3-2,60,12017,955
2022-3-2,37,11448,1254
2022-3-2,5,13515,1154
2022-3-2,54,17110,1715
2022-3-2,31,16708,1645
2022-3-2,69,13996,1409
2022-3-2,17,12878,1228
2022-3-2,43,12313,874
2022-3-2,7,14499,1303
2022-3-2,56,11707,1022
2022-3-2,33,14447,1421
2022-3-2,13,10157,1103
2022-3-2,62,11737,977
2022-3-2,39,11165,1111
2022-3-2,16,13269,1005
2022-3-2,42,14164,989
2022-3-2,14,12156,1238
2022-3-2,63,10560,773
2022-3-2,40,12484,969
2022-3-2,10,13832,1428
2022-3-2,59,14648,1303
2022-3-2,36,16457,1752
2022-3-2,25,11400,1068
2022-3-2,19,11310,1204
2022-3-2,45,11980,808
2022-3-2,4,14988,1326
2022-3-2,53,13575,1022
2022-3-2,30,16782,1550
2022-3-2,68,14944,1113
2022-3-2,18,12311,1285
2022-3-2,44,14021,1205
2022-3-2,15,12387,980
2022-3-2,64,10330,845
2022-3-2,41,11496,1247
2022-3-2,23,11991,1180
2022-3-2,49,9907,679
2022-3-2,2,16895,1306
2022-3-2,51,13860,1254
2022-3-2,28,15317,1662
2022-3-2,66,18603,1782
2022-3-2,20,10257,781
2022-3-2,46,10375,698
2022-3-2,26,10777,1097
2022-3-3,1,11954,1288
2022-3-3,50,12772,1072
2022-3-3,27,14789,1342
2022-3-3,70,11987,1146
2022-3-3,65,14038,1524
2022-3-3,21,8544,893
2022-3-3,47,7215,787
2022-3-3,24,8522,860
2022-3-3,3,14531,1381
2022-3-3,52,7698,375
2022-3-3,29,6915,333
2022-3-3,67,7238,420
2022-3-3,9,9818,925
2022-3-3,58,10950,930
2022-3-3,35,9678,735
2022-3-3,6,12839,1194
2022-3-3,55,9359,829
2022-3-3,32,9654,912
2022-3-3,22,9467,700
2022-3-3,48,9327,831
2022-3-3,8,9570,1001
2022-3-3,57,11041,837
2022-3-3,34,11281,788
2022-3-3,12,9519,804
2022-3-3,61,10266,902
2022-3-3,38,8153,584
2022-3-3,11,8325,571
2022-3-3,60,8013,776
2022-3-3,37,10643,844
2022-3-3,5,12313,1341
2022-3-3,54,14568,1559
2022-3-3,31,11679,1260
2022-3-3,69,11108,919
2022-3-3,17,10563,843
2022-3-3,43,9019,741
2022-3-3,7,12974,1404
2022-3-3,56,12899,1414
2022-3-3,33,10502,864
2022-3-3,13,8902,692
2022-3-3,62,8948,757
2022-3-3,39,8328,744
2022-3-3,16,10621,1005
2022-3-3,42,11248,939
2022-3-3,14,10787,838
2022-3-3,63,7967,805
2022-3-3,40,9102,993
2022-3-3,10,11153,990
2022-3-3,59,9365,677
2022-3-3,36,11887,1240
2022-3-3,25,9364,934
2022-3-3,19,8225,880
2022-3-3,45,8196,586
2022-3-3,4,12387,1342
2022-3-3,53,13097,1237
2022-3-3,30,10496,993
2022-3-3,68,14209,951
2022-3-3,18,8629,730
2022-3-3,44,8391,745
2022-3-3,15,8173,817
2022-3-3,64,8519,737
2022-3-3,41,8240,840
2022-3-3,23,8404,861
2022-3-3,49,7776,646
2022-3-3,2,10911,1086
2022-3-3,51,12205,1145
2022-3-3,28,11717,893
2022-3-3,66,14206,1165
2022-3-3,20,9365,925
2022-3-3,46,9311,1004
2022-3-3,26,7293,677
2022-3-4,1,18425,1974
2022-3-4,50,17733,1291
2022-3-4,27,16047,1725
2022-3-4,70,19914,1725
2022-3-4,65,21106,2074
2022-3-4,21,11115,901
2022-3-4,47,11038,1155
2022-3-4,24,10951,758
2022-3-4,3,15522,1479
2022-3-4,52,8573,382
2022-3-4,29,11375,719
2022-3-4,67,11258,457
2022-3-4,9,12989,946
2022-3-4,58,12461,1270
2022-3-4,35,15876,1097
2022-3-4,6,14556,1541
2022-3-4,55,12479,1355
2022-3-4,32,16848,1810
2022-3-4,22,11979,1269
2022-3-4,48,10270,830
2022-3-4,8,15465,1519
2022-3-4,57,15960,1203
2022-3-4,34,14906,1232
2022-3-4,12,12645,992
2022-3-4,61,10820,1176
2022-3-4,38,12867,1210
2022-3-4,11,13839,1189
2022-3-4,60,14332,994
2022-3-4,37,13074,1362
2022-3-4,5,15114,1649
2022-3-4,54,13663,920
2022-3-4,31,14486,1440
2022-3-4,69,14727,1377
2022-3-4,17,14325,1146
2022-3-4,43,14218,974
2022-3-4,7,13937,1058
2022-3-4,56,14437,1317
2022-3-4,33,13393,1471
2022-3-4,13,13528,1024
2022-3-4,62,14600,1200
2022-3-4,39,11005,767
2022-3-4,16,12800,1143
2022-3-4,42,10685,1085
2022-3-4,14,11404,1062
2022-3-4,63,12973,926
2022-3-4,40,14661,1166
2022-3-4,10,11943,1296
2022-3-4,59,12383,939
2022-3-4,36,13885,1111
2022-3-4,25,10475,1134
2022-3-4,19,10171,785
2022-3-4,45,10273,769
2022-3-4,4,17930,1537
2022-3-4,53,14488,1247
2022-3-4,30,17332,1460
2022-3-4,68,15815,1320
2022-3-4,18,14034,1401
2022-3-4,44,13164,1296
2022-3-4,15,11593,1220
2022-3-4,64,14442,991
2022-3-4,41,10552,1038
2022-3-4,23,12354,1311
2022-3-4,49,12365,1147
2022-3-4,2,13574,985
2022-3-4,51,18021,1282
2022-3-4,28,18906,1635
2022-3-4,66,16534,1502
2022-3-4,20,12476,1031
2022-3-4,46,12152,1292
2022-3-4,26,12548,1252
2022-3-5,1,14544,1454
2022-3-5,50,15533,1065
2022-3-5,27,15792,1426
2022-3-5,70,13046,1381
2022-3-5,65,12909,858
2022-3-5,21,10189,1043
2022-3-5,47,10161,721
2022-3-5,24,8871,607
2022-3-5,3,11667,906
2022-3-5,52,7516,474
2022-3-5,29,9250,383
2022-3-5,67,8964,554
2022-3-5,9,11959,1049
2022-3-5,58,11467,917
2022-3-5,35,10836,807
2022-3-5,6,13388,1402
2022-3-5,55,12082,1324
2022-3-5,32,12988,1377
2022-3-5,22,9893,901
2022-3-5,48,9410,971
2022-3-5,8,10121,1072
2022-3-5,57,10163,759
2022-3-5,34,13393,1052
2022-3-5,12,10997,813
2022-3-5,61,8830,658
2022-3-5,38,9462,734
2022-3-5,11,10274,874
2022-3-5,60,9961,916
2022-3-5,37,10088,808
2022-3-5,5,14694,1098
2022-3-5,54,14364,1312
2022-3-5,31,15612,1450
2022-3-5,69,13647,1022
2022-3-5,17,8950,600
2022-3-5,43,11128,1165
2022-3-5,7,12758,1354
2022-3-5,56,10593,1077
2022-3-5,33,12577,1196
2022-3-5,13,8751,600
2022-3-5,62,11914,796
2022-3-5,39,10924,1160
2022-3-5,16,10375,1082
2022-3-5,42,9679,858
2022-3-5,14,10852,1040
2022-3-5,63,9164,750
2022-3-5,40,9283,692
2022-3-5,10,12503,1111
2022-3-5,59,13853,1215
2022-3-5,36,13224,1343
2022-3-5,25,9103,859
2022-3-5,19,8524,690
2022-3-5,45,10251,815
2022-3-5,4,13388,947
2022-3-5,53,14744,1027
2022-3-5,30,14792,1592
2022-3-5,68,15124,1056
2022-3-5,18,10760,904
2022-3-5,44,11998,1076
2022-3-5,15,11944,795
2022-3-5,64,11204,1075
2022-3-5,41,11621,918
2022-3-5,23,9291,646
2022-3-5,49,9441,914
2022-3-5,2,11343,1031
2022-3-5,51,14811,1331
2022-3-5,28,14040,1301
2022-3-5,66,12990,884
2022-3-5,20,7392,686
2022-3-5,46,9999,831
2022-3-5,26,9931,935
2022-3-6,1,31791,3385
2022-3-6,50,34165,2487
2022-3-6,27,27164,2290
2022-3-6,70,29133,2865
2022-3-6,65,27871,2293
2022-3-6,21,14621,1583
2022-3-6,47,16331,1338
2022-3-6,24,19217,1911
2022-3-6,3,22205,1497
2022-3-6,52,16572,993
2022-3-6,29,15894,781
2022-3-6,67,16670,1027
2022-3-6,9,19591,1347
2022-3-6,58,23019,2081
2022-3-6,35,20735,1831
2022-3-6,6,24932,2338
2022-3-6,55,26680,2132
2022-3-6,32,20654,1736
2022-3-6,22,19488,1976
2022-3-6,48,15753,1126
2022-3-6,8,25978,2684
2022-3-6,57,27054,2334
2022-3-6,34,23255,2448
2022-3-6,12,22278,2369
2022-3-6,61,24001,1762
2022-3-6,38,18611,1989
2022-3-6,11,19571,2098
2022-3-6,60,18119,1375
2022-3-6,37,23817,2271
2022-3-6,5,21660,1572
2022-3-6,54,23995,2473
2022-3-6,31,24924,2228
2022-3-6,69,25733,2023
2022-3-6,17,20229,2199
2022-3-6,43,17158,1245
2022-3-6,7,25123,2202
2022-3-6,56,20593,1997
2022-3-6,33,23680,2515
2022-3-6,13,18344,1696
2022-3-6,62,23886,2189
2022-3-6,39,17092,1231
2022-3-6,16,17741,1688
2022-3-6,42,19375,1488
2022-3-6,14,19257,2003
2022-3-6,63,18754,1390
2022-3-6,40,17661,1601
2022-3-6,10,23168,2135
2022-3-6,59,24263,1967
2022-3-6,36,25074,2066
2022-3-6,25,18846,1918
2022-3-6,19,15682,1253
2022-3-6,45,16974,1693
2022-3-6,4,22370,1546
2022-3-6,53,26290,2384
2022-3-6,30,27963,2635
2022-3-6,68,28378,2849
2022-3-6,18,22991,2174
2022-3-6,44,19486,1803
2022-3-6,15,21224,2306
2022-3-6,64,22863,2371
2022-3-6,41,22918,1564
2022-3-6,23,15575,1219
2022-3-6,49,15681,1187
2022-3-6,2,29147,2395
2022-3-6,51,23034,2469
2022-3-6,28,23375,2107
2022-3-6,66,27465,2639
2022-3-6,20,14854,1146
2022-3-6,46,15302,1639
2022-3-6,26,15911,1256
2022-3-7,1,25302,1818
2022-3-7,50,23338,1843
2022-3-7,27,19962,1592
2022-3-7,70,24952,2434
2022-3-7,65,26104,1949
2022-3-7,21,16053,1408
2022-3-7,47,12124,1148
2022-3-7,24,15851,1431
2022-3-7,3,20349,1446
2022-3-7,52,12995,718
2022-3-7,29,10832,522
2022-3-7,67,11565,538
2022-3-7,9,20475,1994
2022-3-7,58,16166,1513
2022-3-7,35,18042,1889
2022-3-7,6,21231,1569
2022-3-7,55,17630,1518
2022-3-7,32,16974,1829
2022-3-7,22,11615,905
2022-3-7,48,14135,1027
2022-3-7,8,15641,1317
2022-3-7,57,21442,1790
2022-3-7,34,19904,1664
2022-3-7,12,15528,1648
2022-3-7,61,15147,1466
2022-3-7,38,17666,1862
2022-3-7,11,13599,1330
2022-3-7,60,16174,1710
2022-3-7,37,15475,1101
2022-3-7,5,17836,1379
2022-3-7,54,19908,1581
2022-3-7,31,18947,1655
2022-3-7,69,21887,1482
2022-3-7,17,14476,1109
2022-3-7,43,16569,1427
2022-3-7,7,20466,2141
2022-3-7,56,17342,1539
2022-3-7,33,18260,1656
2022-3-7,13,14889,1586
2022-3-7,62,14772,1290
2022-3-7,39,16125,1764
2022-3-7,16,15262,1076
2022-3-7,42,17549,1869
2022-3-7,14,13374,1468
2022-3-7,63,13501,995
2022-3-7,40,16098,1227
2022-3-7,10,21017,1704
2022-3-7,59,16091,1605
2022-3-7,36,16264,1725
2022-3-7,25,12544,1310
2022-3-7,19,12737,1352
2022-3-7,45,14860,1122
2022-3-7,4,20127,2097
2022-3-7,53,19754,1541
2022-3-7,30,17312,1894
2022-3-7,68,21148,1847
2022-3-7,18,17067,1352
2022-3-7,44,16916,1270
2022-3-7,15,15522,1350
2022-3-7,64,14670,991
2022-3-7,41,18024,1634
2022-3-7,23,12078,1106
2022-3-7,49,11457,940
2022-3-7,2,18018,1272
2022-3-7,51,17737,1268
2022-3-7,28,23059,2160
2022-3-7,66,23807,2513
2022-3-7,20,12134,1207
2022-3-7,46,14636,1155
2022-3-7,26,12652,870
2022-3-8,1,18426,1501
2022-3-8,50,15272,1629
2022-3-8,27,17408,1628
2022-3-8,70,19604,1904
2022-3-8,65,17087,1803
2022-3-8,21,9020,630
2022-3-8,47,9939,977
2022-3-8,24,8993,618
2022-3-8,3,17060,1506
2022-3-8,52,8197,445
2022-3-8,29,9442,574
2022-3-8,67,10430,451
2022-3-8,9,15527,1025
2022-3-8,58,11253,749
2022-3-8,35,13231,875
2022-3-8,6,14983,1415
2022-3-8,55,13570,1404
2022-3-8,32,12341,1337
2022-3-8,22,11830,1001
2022-3-8,48,9405,736
2022-3-8,8,12042,1090
2022-3-8,57,12758,889
2022-3-8,34,14274,1418
2022-3-8,12,10990,1103
2022-3-8,61,11069,899
2022-3-8,38,11705,1016
2022-3-8,11,12958,1398
2022-3-8,60,9850,694
2022-3-8,37,10116,1012
2022-3-8,5,17536,1537
2022-3-8,54,17403,1787
2022-3-8,31,13510,1417
2022-3-8,69,13592,943
2022-3-8,17,13128,971
2022-3-8,43,12507,995
2022-3-8,7,15495,1143
2022-3-8,56,14623,999
2022-3-8,33,14619,1464
2022-3-8,13,12935,1003
2022-3-8,62,13232,911
2022-3-8,39,10289,818
2022-3-8,16,10078,832
2022-3-8,42,10265,900
2022-3-8,14,12348,1317
2022-3-8,63,11277,1038
2022-3-8,40,13022,1247
2022-3-8,10,15075,1309
2022-3-8,59,11237,931
2022-3-8,36,12612,989
2022-3-8,25,10650,829
2022-3-8,19,10992,1171
2022-3-8,45,8543,628
2022-3-8,4,14812,1043
2022-3-8,53,16686,1596
2022-3-8,30,12887,1232
2022-3-8,68,13285,1070
2022-3-8,18,12970,1125
2022-3-8,44,11215,1168
2022-3-8,15,10242,1002
2022-3-8,64,13103,1198
2022-3-8,41,12403,1076
2022-3-8,23,11257,777
2022-3-8,49,9698,671
2022-3-8,2,13621,1217
2022-3-8,51,14068,1285
2022-3-8,28,17471,1793
2022-3-8,66,13028,1324
2022-3-8,20,8609,715
2022-3-8,46,10346,1082
2022-3-8,26,9669,1053
2022-3-9,1,20575,1464
2022-3-9,50,20911,1395
2022-3-9,27,20192,1399
2022-3-9,70,14950,1176
2022-3-9,65,20554,1993
2022-3-9,21,10125,1033
2022-3-9,47,9500,982
2022-3-9,24,10315,1116
2022-3-9,3,17369,1882
2022-3-9,52,9822,645
2022-3-9,29,10534,615
2022-3-9,67,8501,556
2022-3-9,9,12909,1195
2022-3-9,58,12031,1077
2022-3-9,35,15044,1063
2022-3-9,6,13718,1469
2022-3-9,55,11751,857
2022-3-9,32,12277,1211
2022-3-9,22,9841,959
2022-3-9,48,11966,1045
2022-3-9,8,14587,1539
2022-3-9,57,14767,1350
2022-3-9,34,15662,1109
2022-3-9,12,14077,1358
2022-3-9,61,14374,1433
2022-3-9,38,11827,855
2022-3-9,11,10831,729
2022-3-9,60,13253,1228
2022-3-9,37,14145,1158
2022-3-9,5,16343,1147
2022-3-9,54,15566,1433
2022-3-9,31,15971,1087
2022-3-9,69,17469,1652
2022-3-9,17,11740,1279
2022-3-9,43,12244,1318
2022-3-9,7,12825,1004
2022-3-9,56,14557,1539
2022-3-9,33,12725,1043
2022-3-9,13,11963,827
2022-3-9,62,14192,1300
2022-3-9,39,13540,1306
2022-3-9,16,11823,1058
2022-3-9,42,11026,739
2022-3-9,14,11318,935
2022-3-9,63,14168,1171
2022-3-9,40,10740,710
2022-3-9,10,13346,883
2022-3-9,59,15068,1397
2022-3-9,36,16577,1790
2022-3-9,25,9832,1080
2022-3-9,19,11382,925
2022-3-9,45,12364,894
2022-3-9,4,13242,1404
2022-3-9,53,15353,1220
2022-3-9,30,16958,1725
2022-3-9,68,13378,1294
2022-3-9,18,13707,1175
2022-3-9,44,14177,1025
2022-3-9,15,11371,1155
2022-3-9,64,14682,1146
2022-3-9,41,12831,1395
2022-3-9,23,10731,1111
2022-3-9,49,10366,796
2022-3-9,2,14003,982
2022-3-9,51,18257,1298
2022-3-9,28,15942,1513
2022-3-9,66,18445,1223
2022-3-9,20,10656,1052
