Date,Product Category,Store Number,Daily Sales
2021-3-8,D,43,4056
2021-3-8,A,44,15548
2021-3-8,B,44,7774
2021-3-8,C,44,6422
2021-3-8,D,44,4056
2021-3-8,A,45,13327
2021-3-8,B,45,6663
2021-3-8,C,45,5504
2021-3-8,D,45,3476
2021-3-8,A,46,13327
2021-3-8,B,46,6663
2021-3-8,C,46,5504
2021-3-8,D,46,3476
2021-3-8,A,47,13327
2021-3-8,B,47,6663
2021-3-8,C,47,5504
2021-3-8,D,47,3476
2021-3-8,A,48,13327
2021-3-8,B,48,6663
2021-3-8,C,48,5504
2021-3-8,D,48,3476
2021-3-8,A,49,13327
2021-3-8,B,49,6663
2021-3-8,C,49,5504
2021-3-8,D,49,3476
2021-3-8,A,50,22211
2021-3-8,B,50,11105
2021-3-8,C,50,9174
2021-3-8,D,50,5795
2021-3-8,A,51,19990
2021-3-8,B,51,9995
2021-3-8,C,51,8257
2021-3-8,D,51,5215
2021-3-8,A,52,19990
2021-3-8,B,52,9995
2021-3-8,C,52,8257
2021-3-8,D,52,5215
2021-3-8,A,53,19990
2021-3-8,B,53,9995
2021-3-8,C,53,8257
2021-3-8,D,53,5215
2021-3-8,A,54,19990
2021-3-8,B,54,9995
2021-3-8,C,54,8257
2021-3-8,D,54,5215
2021-3-8,A,55,17769
2021-3-8,B,55,8885
2021-3-8,C,55,7340
2021-3-8,D,55,4635
2021-3-8,A,56,17769
2021-3-8,B,56,8885
2021-3-8,C,56,7340
2021-3-8,D,56,4635
2021-3-8,A,57,17769
2021-3-8,B,57,8885
2021-3-8,C,57,7340
2021-3-8,D,57,4635
2021-3-8,A,58,17769
2021-3-8,B,58,8885
2021-3-8,C,58,7340
2021-3-8,D,58,4635
2021-3-8,A,59,17769
2021-3-8,B,59,8885
2021-3-8,C,59,7340
2021-3-8,D,59,4635
2021-3-8,A,60,15548
2021-3-8,B,60,7774
2021-3-8,C,60,6422
2021-3-8,D,60,4056
2021-3-8,A,61,15548
2021-3-8,B,61,7774
2021-3-8,C,61,6422
2021-3-8,D,61,4056
2021-3-8,A,62,15548
2021-3-8,B,62,7774
2021-3-8,C,62,6422
2021-3-8,D,62,4056
2021-3-8,A,63,15548
2021-3-8,B,63,7774
2021-3-8,C,63,6422
2021-3-8,D,63,4056
2021-3-8,A,64,15548
2021-3-8,B,64,7774
2021-3-8,C,64,6422
2021-3-8,D,64,4056
2021-3-8,A,65,22211
2021-3-8,B,65,11105
2021-3-8,C,65,9174
2021-3-8,D,65,5795
2021-3-8,A,66,19990
2021-3-8,B,66,9995
2021-3-8,C,66,8257
2021-3-8,D,66,5215
2021-3-8,A,67,19990
2021-3-8,B,67,9995
2021-3-8,C,67,8257
2021-3-8,D,67,5215
2021-3-8,A,68,19990
2021-3-8,B,68,9995
2021-3-8,C,68,8257
2021-3-8,D,68,5215
2021-3-8,A,69,19990
2021-3-8,B,69,9995
2021-3-8,C,69,8257
2021-3-8,D,69,5215
2021-3-8,A,70,22211
2021-3-8,B,70,11105
2021-3-8,C,70,9174
2021-3-8,D,70,5795
2021-3-9,A,1,25253
2021-3-9,B,1,12626
2021-3-9,C,1,10430
2021-3-9,D,1,6588
2021-3-9,A,2,22728
2021-3-9,B,2,11364
2021-3-9,C,2,9388
2021-3-9,D,2,5929
2021-3-9,A,3,22728
2021-3-9,B,3,11364
2021-3-9,C,3,9388
2021-3-9,D,3,5929
2021-3-9,A,4,22728
2021-3-9,B,4,11364
2021-3-9,C,4,9388
2021-3-9,D,4,5929
2021-3-9,A,5,22728
2021-3-9,B,5,11364
2021-3-9,C,5,9388
2021-3-9,D,5,5929
2021-3-9,A,6,20203
2021-3-9,B,6,10101
2021-3-9,C,6,8345
2021-3-9,D,6,5270
2021-3-9,A,7,20203
2021-3-9,B,7,10101
2021-3-9,C,7,8345
2021-3-9,D,7,5270
2021-3-9,A,8,20203
2021-3-9,B,8,10101
2021-3-9,C,8,8345
2021-3-9,D,8,5270
2021-3-9,A,9,20203
2021-3-9,B,9,10101
2021-3-9,C,9,8345
2021-3-9,D,9,5270
2021-3-9,A,10,20203
2021-3-9,B,10,10101
2021-3-9,C,10,8345
2021-3-9,D,10,5270
2021-3-9,A,11,17678
2021-3-9,B,11,8839
2021-3-9,C,11,7301
2021-3-9,D,11,4612
2021-3-9,A,12,17678
2021-3-9,B,12,8839
2021-3-9,C,12,7301
2021-3-9,D,12,4612
2021-3-9,A,13,17678
2021-3-9,B,13,8839
2021-3-9,C,13,7301
2021-3-9,D,13,4612
2021-3-9,A,14,17678
2021-3-9,B,14,8839
2021-3-9,C,14,7301
2021-3-9,D,14,4612
2021-3-9,A,15,17678
2021-3-9,B,15,8839
2021-3-9,C,15,7301
2021-3-9,D,15,4612
2021-3-9,A,16,17678
2021-3-9,B,16,8839
2021-3-9,C,16,7301
2021-3-9,D,16,4612
2021-3-9,A,17,17678
2021-3-9,B,17,8839
2021-3-9,C,17,7301
2021-3-9,D,17,4612
2021-3-9,A,18,17678
2021-3-9,B,18,8839
2021-3-9,C,18,7301
2021-3-9,D,18,4612
2021-3-9,A,19,15152
2021-3-9,B,19,7576
2021-3-9,C,19,6258
2021-3-9,D,19,3953
2021-3-9,A,20,15152
2021-3-9,B,20,7576
2021-3-9,C,20,6258
2021-3-9,D,20,3953
2021-3-9,A,21,15152
2021-3-9,B,21,7576
2021-3-9,C,21,6258
2021-3-9,D,21,3953
2021-3-9,A,22,15152
2021-3-9,B,22,7576
2021-3-9,C,22,6258
2021-3-9,D,22,3953
2021-3-9,A,23,15152
2021-3-9,B,23,7576
2021-3-9,C,23,6258
2021-3-9,D,23,3953
2021-3-9,A,24,15152
2021-3-9,B,24,7576
2021-3-9,C,24,6258
2021-3-9,D,24,3953
2021-3-9,A,25,15152
2021-3-9,B,25,7576
2021-3-9,C,25,6258
2021-3-9,D,25,3953
2021-3-9,A,26,15152
2021-3-9,B,26,7576
2021-3-9,C,26,6258
2021-3-9,D,26,3953
2021-3-9,A,27,25253
2021-3-9,B,27,12626
2021-3-9,C,27,10430
2021-3-9,D,27,6588
2021-3-9,A,28,22728
2021-3-9,B,28,11364
2021-3-9,C,28,9388
2021-3-9,D,28,5929
2021-3-9,A,29,22728
2021-3-9,B,29,11364
2021-3-9,C,29,9388
2021-3-9,D,29,5929
2021-3-9,A,30,22728
2021-3-9,B,30,11364
2021-3-9,C,30,9388
2021-3-9,D,30,5929
2021-3-9,A,31,22728
2021-3-9,B,31,11364
2021-3-9,C,31,9388
2021-3-9,D,31,5929
2021-3-9,A,32,20203
2021-3-9,B,32,10101
2021-3-9,C,32,8345
2021-3-9,D,32,5270
2021-3-9,A,33,20203
2021-3-9,B,33,10101
2021-3-9,C,33,8345
2021-3-9,D,33,5270
2021-3-9,A,34,20203
2021-3-9,B,34,10101
2021-3-9,C,34,8345
2021-3-9,D,34,5270
2021-3-9,A,35,20203
2021-3-9,B,35,10101
2021-3-9,C,35,8345
2021-3-9,D,35,5270
2021-3-9,A,36,20203
2021-3-9,B,36,10101
2021-3-9,C,36,8345
2021-3-9,D,36,5270
2021-3-9,A,37,17678
2021-3-9,B,37,8839
2021-3-9,C,37,7301
2021-3-9,D,37,4612
2021-3-9,A,38,17678
2021-3-9,B,38,8839
2021-3-9,C,38,7301
2021-3-9,D,38,4612
2021-3-9,A,39,17678
2021-3-9,B,39,8839
2021-3-9,C,39,7301
2021-3-9,D,39,4612
2021-3-9,A,40,17678
2021-3-9,B,40,8839
2021-3-9,C,40,7301
2021-3-9,D,40,4612
2021-3-9,A,41,17678
2021-3-9,B,41,8839
2021-3-9,C,41,7301
2021-3-9,D,41,4612
2021-3-9,A,42,17678
2021-3-9,B,42,8839
2021-3-9,C,42,7301
2021-3-9,D,42,4612
2021-3-9,A,43,17678
2021-3-9,B,43,8839
2021-3-9,C,43,7301
2021-3-9,D,43,4612
2021-3-9,A,44,17678
2021-3-9,B,44,8839
2021-3-9,C,44,7301
2021-3-9,D,44,4612
2021-3-9,A,45,15152
2021-3-9,B,45,7576
2021-3-9,C,45,6258
2021-3-9,D,45,3953
2021-3-9,A,46,15152
2021-3-9,B,46,7576
2021-3-9,C,46,6258
2021-3-9,D,46,3953
2021-3-9,A,47,15152
2021-3-9,B,47,7576
2021-3-9,C,47,6258
2021-3-9,D,47,3953
2021-3-9,A,48,15152
2021-3-9,B,48,7576
2021-3-9,C,48,6258
2021-3-9,D,48,3953
2021-3-9,A,49,15152
2021-3-9,B,49,7576
2021-3-9,C,49,6258
2021-3-9,D,49,3953
2021-3-9,A,50,25253
2021-3-9,B,50,12626
2021-3-9,C,50,10430
2021-3-9,D,50,6588
2021-3-9,A,51,22728
2021-3-9,B,51,11364
2021-3-9,C,51,9388
2021-3-9,D,51,5929
2021-3-9,A,52,22728
2021-3-9,B,52,11364
2021-3-9,C,52,9388
2021-3-9,D,52,5929
2021-3-9,A,53,22728
2021-3-9,B,53,11364
2021-3-9,C,53,9388
2021-3-9,D,53,5929
2021-3-9,A,54,22728
2021-3-9,B,54,11364
2021-3-9,C,54,9388
2021-3-9,D,54,5929
2021-3-9,A,55,20203
2021-3-9,B,55,10101
2021-3-9,C,55,8345
2021-3-9,D,55,5270
2021-3-9,A,56,20203
2021-3-9,B,56,10101
2021-3-9,C,56,8345
2021-3-9,D,56,5270
2021-3-9,A,57,20203
2021-3-9,B,57,10101
2021-3-9,C,57,8345
2021-3-9,D,57,5270
2021-3-9,A,58,20203
2021-3-9,B,58,10101
2021-3-9,C,58,8345
2021-3-9,D,58,5270
2021-3-9,A,59,20203
2021-3-9,B,59,10101
2021-3-9,C,59,8345
2021-3-9,D,59,5270
2021-3-9,A,60,17678
2021-3-9,B,60,8839
2021-3-9,C,60,7301
2021-3-9,D,60,4612
2021-3-9,A,61,17678
2021-3-9,B,61,8839
2021-3-9,C,61,7301
2021-3-9,D,61,4612
2021-3-9,A,62,17678
2021-3-9,B,62,8839
2021-3-9,C,62,7301
2021-3-9,D,62,4612
2021-3-9,A,63,17678
2021-3-9,B,63,8839
2021-3-9,C,63,7301
2021-3-9,D,63,4612
2021-3-9,A,64,17678
2021-3-9,B,64,8839
2021-3-9,C,64,7301
2021-3-9,D,64,4612
2021-3-9,A,65,25253
2021-3-9,B,65,12626
2021-3-9,C,65,10430
2021-3-9,D,65,6588
2021-3-9,A,66,22728
2021-3-9,B,66,11364
2021-3-9,C,66,9388
2021-3-9,D,66,5929
2021-3-9,A,67,22728
2021-3-9,B,67,11364
2021-3-9,C,67,9388
2021-3-9,D,67,5929
2021-3-9,A,68,22728
2021-3-9,B,68,11364
2021-3-9,C,68,9388
2021-3-9,D,68,5929
2021-3-9,A,69,22728
2021-3-9,B,69,11364
2021-3-9,C,69,9388
2021-3-9,D,69,5929
2021-3-9,A,70,25253
2021-3-9,B,70,12626
2021-3-9,C,70,10430
2021-3-9,D,70,6588
2021-3-10,A,1,29241
2021-3-10,B,1,14621
2021-3-10,C,1,12078
2021-3-10,D,1,7628
2021-3-10,A,2,26317
2021-3-10,B,2,13158
2021-3-10,C,2,10870
2021-3-10,D,2,6866
2021-3-10,A,3,26317
2021-3-10,B,3,13158
2021-3-10,C,3,10870
2021-3-10,D,3,6866
2021-3-10,A,4,26317
2021-3-10,B,4,13158
2021-3-10,C,4,10870
2021-3-10,D,4,6866
2021-3-10,A,5,26317
2021-3-10,B,5,13158
2021-3-10,C,5,10870
2021-3-10,D,5,6866
2021-3-10,A,6,23393
2021-3-10,B,6,11696
2021-3-10,C,6,9662
2021-3-10,D,6,6103
2021-3-10,A,7,23393
2021-3-10,B,7,11696
2021-3-10,C,7,9662
2021-3-10,D,7,6103
2021-3-10,A,8,23393
2021-3-10,B,8,11696
2021-3-10,C,8,9662
2021-3-10,D,8,6103
2021-3-10,A,9,23393
2021-3-10,B,9,11696
2021-3-10,C,9,9662
2021-3-10,D,9,6103
2021-3-10,A,10,23393
2021-3-10,B,10,11696
2021-3-10,C,10,9662
2021-3-10,D,10,6103
2021-3-10,A,11,20468
2021-3-10,B,11,10235
2021-3-10,C,11,8455
2021-3-10,D,11,5339
2021-3-10,A,12,20468
2021-3-10,B,12,10235
2021-3-10,C,12,8455
2021-3-10,D,12,5339
2021-3-10,A,13,20468
2021-3-10,B,13,10235
2021-3-10,C,13,8455
2021-3-10,D,13,5339
2021-3-10,A,14,20468
2021-3-10,B,14,10235
2021-3-10,C,14,8455
2021-3-10,D,14,5339
2021-3-10,A,15,20468
2021-3-10,B,15,10235
2021-3-10,C,15,8455
2021-3-10,D,15,5339
2021-3-10,A,16,20468
2021-3-10,B,16,10235
2021-3-10,C,16,8455
2021-3-10,D,16,5339
2021-3-10,A,17,20468
2021-3-10,B,17,10235
2021-3-10,C,17,8455
2021-3-10,D,17,5339
2021-3-10,A,18,20468
2021-3-10,B,18,10235
2021-3-10,C,18,8455
2021-3-10,D,18,5339
2021-3-10,A,19,17545
2021-3-10,B,19,8772
2021-3-10,C,19,7247
2021-3-10,D,19,4577
2021-3-10,A,20,17545
2021-3-10,B,20,8772
2021-3-10,C,20,7247
2021-3-10,D,20,4577
2021-3-10,A,21,17545
2021-3-10,B,21,8772
2021-3-10,C,21,7247
2021-3-10,D,21,4577
2021-3-10,A,22,17545
2021-3-10,B,22,8772
2021-3-10,C,22,7247
2021-3-10,D,22,4577
2021-3-10,A,23,17545
2021-3-10,B,23,8772
2021-3-10,C,23,7247
2021-3-10,D,23,4577
2021-3-10,A,24,17545
2021-3-10,B,24,8772
2021-3-10,C,24,7247
2021-3-10,D,24,4577
2021-3-10,A,25,17545
2021-3-10,B,25,8772
2021-3-10,C,25,7247
2021-3-10,D,25,4577
2021-3-10,A,26,17545
2021-3-10,B,26,8772
2021-3-10,C,26,7247
2021-3-10,D,26,4577
2021-3-10,A,27,29241
2021-3-10,B,27,14621
2021-3-10,C,27,12078
2021-3-10,D,27,7628
2021-3-10,A,28,26317
2021-3-10,B,28,13158
2021-3-10,C,28,10870
2021-3-10,D,28,6866
2021-3-10,A,29,26317
2021-3-10,B,29,13158
2021-3-10,C,29,10870
2021-3-10,D,29,6866
2021-3-10,A,30,26317
2021-3-10,B,30,13158
2021-3-10,C,30,10870
2021-3-10,D,30,6866
2021-3-10,A,31,26317
2021-3-10,B,31,13158
2021-3-10,C,31,10870
2021-3-10,D,31,6866
2021-3-10,A,32,23393
2021-3-10,B,32,11696
2021-3-10,C,32,9662
2021-3-10,D,32,6103
2021-3-10,A,33,23393
2021-3-10,B,33,11696
2021-3-10,C,33,9662
2021-3-10,D,33,6103
2021-3-10,A,34,23393
2021-3-10,B,34,11696
2021-3-10,C,34,9662
2021-3-10,D,34,6103
2021-3-10,A,35,23393
2021-3-10,B,35,11696
2021-3-10,C,35,9662
2021-3-10,D,35,6103
2021-3-10,A,36,23393
2021-3-10,B,36,11696
2021-3-10,C,36,9662
2021-3-10,D,36,6103
2021-3-10,A,37,20468
2021-3-10,B,37,10235
2021-3-10,C,37,8455
2021-3-10,D,37,5339
2021-3-10,A,38,20468
2021-3-10,B,38,10235
2021-3-10,C,38,8455
2021-3-10,D,38,5339
2021-3-10,A,39,20468
2021-3-10,B,39,10235
2021-3-10,C,39,8455
2021-3-10,D,39,5339
2021-3-10,A,40,20468
2021-3-10,B,40,10235
2021-3-10,C,40,8455
2021-3-10,D,40,5339
2021-3-10,A,41,20468
2021-3-10,B,41,10235
2021-3-10,C,41,8455
2021-3-10,D,41,5339
2021-3-10,A,42,20468
2021-3-10,B,42,10235
2021-3-10,C,42,8455
2021-3-10,D,42,5339
2021-3-10,A,43,20468
2021-3-10,B,43,10235
2021-3-10,C,43,8455
2021-3-10,D,43,5339
2021-3-10,A,44,20468
2021-3-10,B,44,10235
2021-3-10,C,44,8455
2021-3-10,D,44,5339
2021-3-10,A,45,17545
2021-3-10,B,45,8772
2021-3-10,C,45,7247
2021-3-10,D,45,4577
2021-3-10,A,46,17545
2021-3-10,B,46,8772
2021-3-10,C,46,7247
2021-3-10,D,46,4577
2021-3-10,A,47,17545
2021-3-10,B,47,8772
2021-3-10,C,47,7247
2021-3-10,D,47,4577
2021-3-10,A,48,17545
2021-3-10,B,48,8772
2021-3-10,C,48,7247
2021-3-10,D,48,4577
2021-3-10,A,49,17545
2021-3-10,B,49,8772
2021-3-10,C,49,7247
2021-3-10,D,49,4577
2021-3-10,A,50,29241
2021-3-10,B,50,14621
2021-3-10,C,50,12078
2021-3-10,D,50,7628
2021-3-10,A,51,26317
2021-3-10,B,51,13158
2021-3-10,C,51,10870
2021-3-10,D,51,6866
2021-3-10,A,52,26317
2021-3-10,B,52,13158
2021-3-10,C,52,10870
2021-3-10,D,52,6866
2021-3-10,A,53,26317
2021-3-10,B,53,13158
2021-3-10,C,53,10870
2021-3-10,D,53,6866
2021-3-10,A,54,26317
2021-3-10,B,54,13158
2021-3-10,C,54,10870
2021-3-10,D,54,6866
2021-3-10,A,55,23393
2021-3-10,B,55,11696
2021-3-10,C,55,9662
2021-3-10,D,55,6103
2021-3-10,A,56,23393
2021-3-10,B,56,11696
2021-3-10,C,56,9662
2021-3-10,D,56,6103
2021-3-10,A,57,23393
2021-3-10,B,57,11696
2021-3-10,C,57,9662
2021-3-10,D,57,6103
2021-3-10,A,58,23393
2021-3-10,B,58,11696
2021-3-10,C,58,9662
2021-3-10,D,58,6103
2021-3-10,A,59,23393
2021-3-10,B,59,11696
2021-3-10,C,59,9662
2021-3-10,D,59,6103
2021-3-10,A,60,20468
2021-3-10,B,60,10235
2021-3-10,C,60,8455
2021-3-10,D,60,5339
2021-3-10,A,61,20468
2021-3-10,B,61,10235
2021-3-10,C,61,8455
2021-3-10,D,61,5339
2021-3-10,A,62,20468
2021-3-10,B,62,10235
2021-3-10,C,62,8455
2021-3-10,D,62,5339
2021-3-10,A,63,20468
2021-3-10,B,63,10235
2021-3-10,C,63,8455
2021-3-10,D,63,5339
2021-3-10,A,64,20468
2021-3-10,B,64,10235
2021-3-10,C,64,8455
2021-3-10,D,64,5339
2021-3-10,A,65,29241
2021-3-10,B,65,14621
2021-3-10,C,65,12078
2021-3-10,D,65,7628
2021-3-10,A,66,26317
2021-3-10,B,66,13158
2021-3-10,C,66,10870
2021-3-10,D,66,6866
2021-3-10,A,67,26317
2021-3-10,B,67,13158
2021-3-10,C,67,10870
2021-3-10,D,67,6866
2021-3-10,A,68,26317
2021-3-10,B,68,13158
2021-3-10,C,68,10870
2021-3-10,D,68,6866
2021-3-10,A,69,26317
2021-3-10,B,69,13158
2021-3-10,C,69,10870
2021-3-10,D,69,6866
2021-3-10,A,70,29241
2021-3-10,B,70,14621
2021-3-10,C,70,12078
2021-3-10,D,70,7628
2021-3-11,A,1,24058
2021-3-11,B,1,12029
2021-3-11,C,1,9937
2021-3-11,D,1,6276
2021-3-11,A,2,21653
2021-3-11,B,2,10826
2021-3-11,C,2,8943
2021-3-11,D,2,5648
2021-3-11,A,3,21653
2021-3-11,B,3,10826
2021-3-11,C,3,8943
2021-3-11,D,3,5648
2021-3-11,A,4,21653
2021-3-11,B,4,10826
2021-3-11,C,4,8943
2021-3-11,D,4,5648
2021-3-11,A,5,21653
2021-3-11,B,5,10826
2021-3-11,C,5,8943
2021-3-11,D,5,5648
2021-3-11,A,6,19247
2021-3-11,B,6,9623
2021-3-11,C,6,7949
2021-3-11,D,6,5021
2021-3-11,A,7,19247
2021-3-11,B,7,9623
2021-3-11,C,7,7949
2021-3-11,D,7,5021
2021-3-11,A,8,19247
2021-3-11,B,8,9623
2021-3-11,C,8,7949
2021-3-11,D,8,5021
2021-3-11,A,9,19247
2021-3-11,B,9,9623
2021-3-11,C,9,7949
2021-3-11,D,9,5021
2021-3-11,A,10,19247
2021-3-11,B,10,9623
2021-3-11,C,10,7949
2021-3-11,D,10,5021
2021-3-11,A,11,16841
2021-3-11,B,11,8420
2021-3-11,C,11,6956
2021-3-11,D,11,4394
2021-3-11,A,12,16841
2021-3-11,B,12,8420
2021-3-11,C,12,6956
2021-3-11,D,12,4394
2021-3-11,A,13,16841
2021-3-11,B,13,8420
2021-3-11,C,13,6956
2021-3-11,D,13,4394
2021-3-11,A,14,16841
2021-3-11,B,14,8420
2021-3-11,C,14,6956
2021-3-11,D,14,4394
2021-3-11,A,15,16841
2021-3-11,B,15,8420
2021-3-11,C,15,6956
2021-3-11,D,15,4394
2021-3-11,A,16,16841
2021-3-11,B,16,8420
2021-3-11,C,16,6956
2021-3-11,D,16,4394
2021-3-11,A,17,16841
2021-3-11,B,17,8420
2021-3-11,C,17,6956
2021-3-11,D,17,4394
2021-3-11,A,18,16841
2021-3-11,B,18,8420
2021-3-11,C,18,6956
2021-3-11,D,18,4394
2021-3-11,A,19,14435
2021-3-11,B,19,7217
2021-3-11,C,19,5963
2021-3-11,D,19,3766
2021-3-11,A,20,14435
2021-3-11,B,20,7217
2021-3-11,C,20,5963
2021-3-11,D,20,3766
2021-3-11,A,21,14435
2021-3-11,B,21,7217
2021-3-11,C,21,5963
2021-3-11,D,21,3766
2021-3-11,A,22,14435
2021-3-11,B,22,7217
2021-3-11,C,22,5963
2021-3-11,D,22,3766
2021-3-11,A,23,14435
2021-3-11,B,23,7217
2021-3-11,C,23,5963
2021-3-11,D,23,3766
2021-3-11,A,24,14435
2021-3-11,B,24,7217
2021-3-11,C,24,5963
2021-3-11,D,24,3766
2021-3-11,A,25,14435
2021-3-11,B,25,7217
2021-3-11,C,25,5963
2021-3-11,D,25,3766
2021-3-11,A,26,14435
2021-3-11,B,26,7217
2021-3-11,C,26,5963
2021-3-11,D,26,3766
2021-3-11,A,27,24058
2021-3-11,B,27,12029
2021-3-11,C,27,9937
2021-3-11,D,27,6276
2021-3-11,A,28,21653
2021-3-11,B,28,10826
2021-3-11,C,28,8943
2021-3-11,D,28,5648
2021-3-11,A,29,21653
2021-3-11,B,29,10826
2021-3-11,C,29,8943
2021-3-11,D,29,5648
2021-3-11,A,30,21653
2021-3-11,B,30,10826
2021-3-11,C,30,8943
2021-3-11,D,30,5648
2021-3-11,A,31,21653
2021-3-11,B,31,10826
2021-3-11,C,31,8943
2021-3-11,D,31,5648
2021-3-11,A,32,19247
2021-3-11,B,32,9623
2021-3-11,C,32,7949
2021-3-11,D,32,5021
2021-3-11,A,33,19247
2021-3-11,B,33,9623
2021-3-11,C,33,7949
2021-3-11,D,33,5021
2021-3-11,A,34,19247
2021-3-11,B,34,9623
2021-3-11,C,34,7949
2021-3-11,D,34,5021
2021-3-11,A,35,19247
2021-3-11,B,35,9623
2021-3-11,C,35,7949
2021-3-11,D,35,5021
2021-3-11,A,36,19247
2021-3-11,B,36,9623
2021-3-11,C,36,7949
2021-3-11,D,36,5021
2021-3-11,A,37,16841
2021-3-11,B,37,8420
2021-3-11,C,37,6956
2021-3-11,D,37,4394
2021-3-11,A,38,16841
2021-3-11,B,38,8420
2021-3-11,C,38,6956
2021-3-11,D,38,4394
2021-3-11,A,39,16841
2021-3-11,B,39,8420
2021-3-11,C,39,6956
2021-3-11,D,39,4394
2021-3-11,A,40,16841
2021-3-11,B,40,8420
2021-3-11,C,40,6956
2021-3-11,D,40,4394
2021-3-11,A,41,16841
2021-3-11,B,41,8420
2021-3-11,C,41,6956
2021-3-11,D,41,4394
2021-3-11,A,42,16841
2021-3-11,B,42,8420
2021-3-11,C,42,6956
2021-3-11,D,42,4394
2021-3-11,A,43,16841
2021-3-11,B,43,8420
2021-3-11,C,43,6956
2021-3-11,D,43,4394
2021-3-11,A,44,16841
2021-3-11,B,44,8420
2021-3-11,C,44,6956
2021-3-11,D,44,4394
2021-3-11,A,45,14435
2021-3-11,B,45,7217
2021-3-11,C,45,5963
2021-3-11,D,45,3766
2021-3-11,A,46,14435
2021-3-11,B,46,7217
2021-3-11,C,46,5963
2021-3-11,D,46,3766
2021-3-11,A,47,14435
2021-3-11,B,47,7217
2021-3-11,C,47,5963
2021-3-11,D,47,3766
2021-3-11,A,48,14435
2021-3-11,B,48,7217
2021-3-11,C,48,5963
2021-3-11,D,48,3766
2021-3-11,A,49,14435
2021-3-11,B,49,7217
2021-3-11,C,49,5963
2021-3-11,D,49,3766
2021-3-11,A,50,24058
2021-3-11,B,50,12029
2021-3-11,C,50,9937
2021-3-11,D,50,6276
2021-3-11,A,51,21653
2021-3-11,B,51,10826
2021-3-11,C,51,8943
2021-3-11,D,51,5648
2021-3-11,A,52,21653
2021-3-11,B,52,10826
2021-3-11,C,52,8943
2021-3-11,D,52,5648
2021-3-11,A,53,21653
2021-3-11,B,53,10826
2021-3-11,C,53,8943
2021-3-11,D,53,5648
2021-3-11,A,54,21653
2021-3-11,B,54,10826
2021-3-11,C,54,8943
2021-3-11,D,54,5648
2021-3-11,A,55,19247
2021-3-11,B,55,9623
2021-3-11,C,55,7949
2021-3-11,D,55,5021
2021-3-11,A,56,19247
2021-3-11,B,56,9623
2021-3-11,C,56,7949
2021-3-11,D,56,5021
2021-3-11,A,57,19247
2021-3-11,B,57,9623
2021-3-11,C,57,7949
2021-3-11,D,57,5021
2021-3-11,A,58,19247
2021-3-11,B,58,9623
2021-3-11,C,58,7949
2021-3-11,D,58,5021
2021-3-11,A,59,19247
2021-3-11,B,59,9623
2021-3-11,C,59,7949
2021-3-11,D,59,5021
2021-3-11,A,60,16841
2021-3-11,B,60,8420
2021-3-11,C,60,6956
2021-3-11,D,60,4394
2021-3-11,A,61,16841
2021-3-11,B,61,8420
2021-3-11,C,61,6956
2021-3-11,D,61,4394
2021-3-11,A,62,16841
2021-3-11,B,62,8420
2021-3-11,C,62,6956
2021-3-11,D,62,4394
2021-3-11,A,63,16841
2021-3-11,B,63,8420
2021-3-11,C,63,6956
2021-3-11,D,63,4394
2021-3-11,A,64,16841
2021-3-11,B,64,8420
2021-3-11,C,64,6956
2021-3-11,D,64,4394
2021-3-11,A,65,24058
2021-3-11,B,65,12029
2021-3-11,C,65,9937
2021-3-11,D,65,6276
2021-3-11,A,66,21653
2021-3-11,B,66,10826
2021-3-11,C,66,8943
2021-3-11,D,66,5648
2021-3-11,A,67,21653
2021-3-11,B,67,10826
2021-3-11,C,67,8943
2021-3-11,D,67,5648
2021-3-11,A,68,21653
2021-3-11,B,68,10826
2021-3-11,C,68,8943
2021-3-11,D,68,5648
2021-3-11,A,69,21653
2021-3-11,B,69,10826
2021-3-11,C,69,8943
2021-3-11,D,69,5648
2021-3-11,A,70,24058
2021-3-11,B,70,12029
2021-3-11,C,70,9937
2021-3-11,D,70,6276
2021-3-12,A,1,28433
2021-3-12,B,1,14216
2021-3-12,C,1,11744
2021-3-12,D,1,7417
2021-3-12,A,2,25589
2021-3-12,B,2,12794
2021-3-12,C,2,10569
2021-3-12,D,2,6676
2021-3-12,A,3,25589
2021-3-12,B,3,12794
2021-3-12,C,3,10569
2021-3-12,D,3,6676
2021-3-12,A,4,25589
2021-3-12,B,4,12794
2021-3-12,C,4,10569
2021-3-12,D,4,6676
2021-3-12,A,5,25589
2021-3-12,B,5,12794
2021-3-12,C,5,10569
2021-3-12,D,5,6676
2021-3-12,A,6,22746
2021-3-12,B,6,11373
2021-3-12,C,6,9395
2021-3-12,D,6,5934
2021-3-12,A,7,22746
2021-3-12,B,7,11373
2021-3-12,C,7,9395
2021-3-12,D,7,5934
2021-3-12,A,8,22746
2021-3-12,B,8,11373
2021-3-12,C,8,9395
2021-3-12,D,8,5934
2021-3-12,A,9,22746
2021-3-12,B,9,11373
2021-3-12,C,9,9395
2021-3-12,D,9,5934
2021-3-12,A,10,22746
2021-3-12,B,10,11373
2021-3-12,C,10,9395
2021-3-12,D,10,5934
2021-3-12,A,11,19903
2021-3-12,B,11,9951
2021-3-12,C,11,8221
2021-3-12,D,11,5192
2021-3-12,A,12,19903
2021-3-12,B,12,9951
2021-3-12,C,12,8221
2021-3-12,D,12,5192
2021-3-12,A,13,19903
